time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-07-16 00:00:00,31.0,66.0,0.0,6.3,1,Delhi,2026-07-16,0
2026-07-16 01:00:00,30.6,67.0,0.0,5.2,0,Delhi,2026-07-16,1
2026-07-16 02:00:00,30.3,67.0,0.0,6.1,0,Delhi,2026-07-16,2
2026-07-16 03:00:00,30.0,66.0,1.0,7.5,0,Delhi,2026-07-16,3
2026-07-16 04:00:00,29.8,65.0,3.0,9.0,1,Delhi,2026-07-16,4
2026-07-16 05:00:00,29.6,62.0,4.0,9.2,0,Delhi,2026-07-16,5
2026-07-16 06:00:00,29.9,61.0,4.0,9.3,0,Delhi,2026-07-16,6
2026-07-16 07:00:00,30.9,58.0,3.0,8.3,0,Delhi,2026-07-16,7
2026-07-16 08:00:00,32.4,52.0,2.0,10.1,0,Delhi,2026-07-16,8
2026-07-16 09:00:00,33.8,49.0,0.0,11.0,0,Delhi,2026-07-16,9
2026-07-16 10:00:00,35.3,45.0,0.0,11.3,0,Delhi,2026-07-16,10
2026-07-16 11:00:00,36.5,42.0,0.0,11.6,1,Delhi,2026-07-16,11
2026-07-16 12:00:00,37.0,41.0,8.0,11.2,51,Delhi,2026-07-16,12
2026-07-16 13:00:00,37.6,39.0,19.0,11.3,51,Delhi,2026-07-16,13
2026-07-16 14:00:00,37.8,39.0,25.0,13.0,0,Delhi,2026-07-16,14
2026-07-16 15:00:00,37.8,38.0,20.0,13.8,0,Delhi,2026-07-16,15
2026-07-16 16:00:00,37.6,38.0,10.0,12.8,0,Delhi,2026-07-16,16
2026-07-16 17:00:00,37.3,38.0,2.0,13.0,0,Delhi,2026-07-16,17
2026-07-16 18:00:00,36.7,39.0,0.0,9.6,1,Delhi,2026-07-16,18
2026-07-16 19:00:00,35.3,47.0,0.0,4.5,2,Delhi,2026-07-16,19
2026-07-16 20:00:00,34.4,54.0,0.0,3.8,3,Delhi,2026-07-16,20
2026-07-16 21:00:00,33.8,57.0,0.0,3.0,3,Delhi,2026-07-16,21
2026-07-16 22:00:00,33.0,58.0,0.0,5.2,3,Delhi,2026-07-16,22
2026-07-16 23:00:00,32.4,59.0,0.0,4.9,3,Delhi,2026-07-16,23
2026-07-17 00:00:00,31.8,60.0,0.0,4.2,3,Delhi,2026-07-17,0
2026-07-17 01:00:00,31.2,61.0,0.0,5.0,3,Delhi,2026-07-17,1
2026-07-17 02:00:00,30.7,62.0,0.0,6.3,3,Delhi,2026-07-17,2
2026-07-17 03:00:00,30.4,62.0,0.0,7.0,2,Delhi,2026-07-17,3
2026-07-17 04:00:00,30.3,62.0,0.0,8.4,0,Delhi,2026-07-17,4
2026-07-17 05:00:00,30.2,61.0,0.0,8.8,0,Delhi,2026-07-17,5
2026-07-17 06:00:00,30.4,61.0,0.0,9.6,0,Delhi,2026-07-17,6
2026-07-17 07:00:00,31.5,58.0,0.0,9.6,0,Delhi,2026-07-17,7
2026-07-17 08:00:00,33.0,51.0,0.0,12.1,2,Delhi,2026-07-17,8
2026-07-17 09:00:00,34.5,47.0,0.0,13.9,2,Delhi,2026-07-17,9
2026-07-17 10:00:00,35.9,43.0,0.0,14.7,1,Delhi,2026-07-17,10
2026-07-17 11:00:00,37.0,40.0,0.0,14.1,1,Delhi,2026-07-17,11
2026-07-17 12:00:00,37.6,39.0,17.0,13.1,3,Delhi,2026-07-17,12
2026-07-17 13:00:00,38.1,37.0,40.0,12.4,3,Delhi,2026-07-17,13
2026-07-17 14:00:00,38.1,37.0,55.0,12.5,51,Delhi,2026-07-17,14
2026-07-17 15:00:00,37.9,38.0,56.0,12.7,51,Delhi,2026-07-17,15
2026-07-17 16:00:00,37.6,38.0,49.0,13.3,1,Delhi,2026-07-17,16
2026-07-17 17:00:00,37.3,38.0,39.0,13.6,1,Delhi,2026-07-17,17
2026-07-17 18:00:00,36.5,40.0,27.0,11.2,2,Delhi,2026-07-17,18
2026-07-17 19:00:00,35.5,45.0,12.0,7.1,3,Delhi,2026-07-17,19
2026-07-17 20:00:00,34.6,51.0,2.0,4.7,3,Delhi,2026-07-17,20
2026-07-17 21:00:00,33.7,55.0,0.0,5.7,3,Delhi,2026-07-17,21
2026-07-17 22:00:00,33.1,57.0,3.0,5.7,3,Delhi,2026-07-17,22
2026-07-17 23:00:00,32.6,58.0,6.0,4.7,3,Delhi,2026-07-17,23
2026-07-18 00:00:00,32.1,60.0,7.0,5.0,3,Delhi,2026-07-18,0
2026-07-18 01:00:00,31.7,61.0,8.0,6.6,3,Delhi,2026-07-18,1
2026-07-18 02:00:00,31.6,60.0,10.0,8.1,3,Delhi,2026-07-18,2
2026-07-18 03:00:00,31.3,60.0,12.0,8.6,3,Delhi,2026-07-18,3
2026-07-18 04:00:00,31.1,59.0,15.0,9.5,3,Delhi,2026-07-18,4
2026-07-18 05:00:00,30.8,58.0,18.0,10.9,3,Delhi,2026-07-18,5
2026-07-18 06:00:00,30.8,58.0,22.0,11.2,51,Delhi,2026-07-18,6
2026-07-18 07:00:00,31.1,57.0,26.0,10.1,3,Delhi,2026-07-18,7
2026-07-18 08:00:00,31.0,59.0,29.0,9.8,3,Delhi,2026-07-18,8
2026-07-18 09:00:00,31.6,57.0,29.0,11.1,3,Delhi,2026-07-18,9
2026-07-18 10:00:00,31.6,59.0,28.0,12.3,53,Delhi,2026-07-18,10
2026-07-18 11:00:00,32.2,57.0,27.0,11.6,51,Delhi,2026-07-18,11
2026-07-18 12:00:00,32.4,57.0,27.0,10.2,51,Delhi,2026-07-18,12
2026-07-18 13:00:00,33.6,52.0,26.0,11.0,3,Delhi,2026-07-18,13
2026-07-18 14:00:00,34.3,50.0,24.0,9.1,3,Delhi,2026-07-18,14
2026-07-18 15:00:00,34.6,49.0,19.0,8.1,3,Delhi,2026-07-18,15
2026-07-18 16:00:00,34.3,50.0,13.0,6.7,3,Delhi,2026-07-18,16
2026-07-18 17:00:00,33.9,52.0,8.0,7.1,3,Delhi,2026-07-18,17
2026-07-18 18:00:00,33.5,55.0,7.0,6.9,3,Delhi,2026-07-18,18
2026-07-18 19:00:00,32.5,60.0,8.0,4.6,3,Delhi,2026-07-18,19
2026-07-18 20:00:00,32.0,63.0,8.0,5.3,3,Delhi,2026-07-18,20
2026-07-18 21:00:00,31.6,66.0,7.0,4.2,3,Delhi,2026-07-18,21
2026-07-18 22:00:00,31.2,68.0,6.0,3.9,3,Delhi,2026-07-18,22
2026-07-18 23:00:00,31.1,66.0,6.0,6.2,3,Delhi,2026-07-18,23
2026-07-19 00:00:00,30.9,65.0,7.0,7.9,3,Delhi,2026-07-19,0
2026-07-19 01:00:00,30.7,66.0,8.0,9.6,3,Delhi,2026-07-19,1
2026-07-19 02:00:00,30.3,66.0,10.0,8.4,3,Delhi,2026-07-19,2
2026-07-19 03:00:00,30.1,66.0,15.0,7.7,3,Delhi,2026-07-19,3
2026-07-19 04:00:00,29.7,68.0,20.0,6.7,3,Delhi,2026-07-19,4
2026-07-19 05:00:00,29.5,68.0,24.0,5.7,3,Delhi,2026-07-19,5
2026-07-19 06:00:00,29.9,67.0,24.0,3.8,3,Delhi,2026-07-19,6
2026-07-19 07:00:00,30.5,63.0,23.0,4.1,3,Delhi,2026-07-19,7
2026-07-19 08:00:00,31.5,59.0,22.0,2.7,3,Delhi,2026-07-19,8
2026-07-19 09:00:00,32.4,56.0,22.0,0.6,3,Delhi,2026-07-19,9
2026-07-19 10:00:00,33.9,51.0,22.0,1.0,3,Delhi,2026-07-19,10
2026-07-19 11:00:00,34.5,49.0,24.0,3.1,3,Delhi,2026-07-19,11
