time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-06-27 00:00:00,33.6,48.0,0.0,4.4,0,Delhi,2026-06-27,0
2026-06-27 01:00:00,33.4,49.0,0.0,4.5,0,Delhi,2026-06-27,1
2026-06-27 02:00:00,33.1,50.0,0.0,4.7,0,Delhi,2026-06-27,2
2026-06-27 03:00:00,32.4,53.0,0.0,4.7,0,Delhi,2026-06-27,3
2026-06-27 04:00:00,31.7,58.0,0.0,5.4,0,Delhi,2026-06-27,4
2026-06-27 05:00:00,31.2,60.0,0.0,4.9,0,Delhi,2026-06-27,5
2026-06-27 06:00:00,31.6,58.0,0.0,5.0,0,Delhi,2026-06-27,6
2026-06-27 07:00:00,33.0,52.0,0.0,5.1,0,Delhi,2026-06-27,7
2026-06-27 08:00:00,35.0,44.0,0.0,6.5,0,Delhi,2026-06-27,8
2026-06-27 09:00:00,36.9,38.0,0.0,6.5,0,Delhi,2026-06-27,9
2026-06-27 10:00:00,38.4,34.0,0.0,5.0,0,Delhi,2026-06-27,10
2026-06-27 11:00:00,39.9,31.0,2.0,4.7,0,Delhi,2026-06-27,11
2026-06-27 12:00:00,40.5,29.0,9.0,6.4,51,Delhi,2026-06-27,12
2026-06-27 13:00:00,40.2,30.0,18.0,7.3,51,Delhi,2026-06-27,13
2026-06-27 14:00:00,40.5,30.0,27.0,7.4,51,Delhi,2026-06-27,14
2026-06-27 15:00:00,39.9,32.0,35.0,11.4,1,Delhi,2026-06-27,15
2026-06-27 16:00:00,39.0,34.0,41.0,12.6,0,Delhi,2026-06-27,16
2026-06-27 17:00:00,38.4,33.0,43.0,10.8,0,Delhi,2026-06-27,17
2026-06-27 18:00:00,37.7,34.0,35.0,10.3,0,Delhi,2026-06-27,18
2026-06-27 19:00:00,37.0,36.0,23.0,9.1,0,Delhi,2026-06-27,19
2026-06-27 20:00:00,36.7,37.0,12.0,6.8,0,Delhi,2026-06-27,20
2026-06-27 21:00:00,36.2,39.0,6.0,3.2,0,Delhi,2026-06-27,21
2026-06-27 22:00:00,35.8,42.0,2.0,2.2,0,Delhi,2026-06-27,22
2026-06-27 23:00:00,35.2,42.0,0.0,5.2,0,Delhi,2026-06-27,23
2026-06-28 00:00:00,34.4,45.0,0.0,5.5,0,Delhi,2026-06-28,0
2026-06-28 01:00:00,33.8,49.0,2.0,4.3,0,Delhi,2026-06-28,1
2026-06-28 02:00:00,33.1,51.0,4.0,4.4,0,Delhi,2026-06-28,2
2026-06-28 03:00:00,32.6,53.0,7.0,4.6,0,Delhi,2026-06-28,3
2026-06-28 04:00:00,32.2,53.0,11.0,4.1,0,Delhi,2026-06-28,4
2026-06-28 05:00:00,31.9,55.0,12.0,3.1,0,Delhi,2026-06-28,5
2026-06-28 06:00:00,32.3,53.0,9.0,4.7,0,Delhi,2026-06-28,6
2026-06-28 07:00:00,33.2,51.0,4.0,6.3,0,Delhi,2026-06-28,7
2026-06-28 08:00:00,35.1,46.0,0.0,5.0,0,Delhi,2026-06-28,8
2026-06-28 09:00:00,37.2,40.0,0.0,4.4,0,Delhi,2026-06-28,9
2026-06-28 10:00:00,39.1,34.0,0.0,4.2,0,Delhi,2026-06-28,10
2026-06-28 11:00:00,40.4,30.0,0.0,6.7,1,Delhi,2026-06-28,11
2026-06-28 12:00:00,41.1,29.0,5.0,8.1,1,Delhi,2026-06-28,12
2026-06-28 13:00:00,41.4,28.0,12.0,9.1,51,Delhi,2026-06-28,13
2026-06-28 14:00:00,41.2,29.0,20.0,9.6,51,Delhi,2026-06-28,14
2026-06-28 15:00:00,41.0,30.0,32.0,10.7,1,Delhi,2026-06-28,15
2026-06-28 16:00:00,40.6,31.0,44.0,11.7,1,Delhi,2026-06-28,16
2026-06-28 17:00:00,39.7,32.0,51.0,11.8,0,Delhi,2026-06-28,17
2026-06-28 18:00:00,39.2,33.0,47.0,10.7,1,Delhi,2026-06-28,18
2026-06-28 19:00:00,37.6,38.0,37.0,8.8,95,Delhi,2026-06-28,19
2026-06-28 20:00:00,37.3,40.0,27.0,5.0,0,Delhi,2026-06-28,20
2026-06-28 21:00:00,36.6,44.0,17.0,5.1,0,Delhi,2026-06-28,21
2026-06-28 22:00:00,35.9,50.0,7.0,3.0,0,Delhi,2026-06-28,22
2026-06-28 23:00:00,35.4,54.0,0.0,1.7,0,Delhi,2026-06-28,23
2026-06-29 00:00:00,34.9,53.0,0.0,2.1,0,Delhi,2026-06-29,0
2026-06-29 01:00:00,34.3,57.0,3.0,2.7,0,Delhi,2026-06-29,1
2026-06-29 02:00:00,34.0,63.0,8.0,0.4,1,Delhi,2026-06-29,2
2026-06-29 03:00:00,33.6,63.0,15.0,1.7,1,Delhi,2026-06-29,3
2026-06-29 04:00:00,33.1,61.0,24.0,5.3,0,Delhi,2026-06-29,4
2026-06-29 05:00:00,32.0,61.0,29.0,8.2,1,Delhi,2026-06-29,5
2026-06-29 06:00:00,32.1,58.0,28.0,7.4,1,Delhi,2026-06-29,6
2026-06-29 07:00:00,33.6,53.0,24.0,6.2,1,Delhi,2026-06-29,7
2026-06-29 08:00:00,35.5,47.0,20.0,7.1,0,Delhi,2026-06-29,8
2026-06-29 09:00:00,37.0,41.0,15.0,8.7,0,Delhi,2026-06-29,9
2026-06-29 10:00:00,38.3,37.0,9.0,9.4,0,Delhi,2026-06-29,10
2026-06-29 11:00:00,39.6,34.0,8.0,9.8,0,Delhi,2026-06-29,11
2026-06-29 12:00:00,40.6,31.0,16.0,10.8,0,Delhi,2026-06-29,12
2026-06-29 13:00:00,40.7,31.0,29.0,12.3,51,Delhi,2026-06-29,13
2026-06-29 14:00:00,40.7,32.0,39.0,11.3,95,Delhi,2026-06-29,14
2026-06-29 15:00:00,41.1,32.0,45.0,12.4,95,Delhi,2026-06-29,15
2026-06-29 16:00:00,40.7,33.0,48.0,12.3,1,Delhi,2026-06-29,16
2026-06-29 17:00:00,39.6,34.0,47.0,13.3,95,Delhi,2026-06-29,17
2026-06-29 18:00:00,38.9,34.0,37.0,14.0,51,Delhi,2026-06-29,18
2026-06-29 19:00:00,38.5,36.0,23.0,7.6,51,Delhi,2026-06-29,19
2026-06-29 20:00:00,37.9,40.0,12.0,3.1,1,Delhi,2026-06-29,20
2026-06-29 21:00:00,37.0,42.0,8.0,2.3,0,Delhi,2026-06-29,21
2026-06-29 22:00:00,36.4,43.0,8.0,4.8,0,Delhi,2026-06-29,22
2026-06-29 23:00:00,35.8,45.0,10.0,5.2,1,Delhi,2026-06-29,23
2026-06-30 00:00:00,35.3,46.0,15.0,4.6,1,Delhi,2026-06-30,0
2026-06-30 01:00:00,34.6,51.0,23.0,2.8,0,Delhi,2026-06-30,1
2026-06-30 02:00:00,34.4,48.0,29.0,6.0,0,Delhi,2026-06-30,2
2026-06-30 03:00:00,34.1,48.0,32.0,6.5,0,Delhi,2026-06-30,3
2026-06-30 04:00:00,33.6,51.0,33.0,2.6,1,Delhi,2026-06-30,4
2026-06-30 05:00:00,32.9,53.0,33.0,7.6,0,Delhi,2026-06-30,5
2026-06-30 06:00:00,31.8,66.0,29.0,4.5,0,Delhi,2026-06-30,6
2026-06-30 07:00:00,32.5,65.0,24.0,4.2,0,Delhi,2026-06-30,7
2026-06-30 08:00:00,34.3,55.0,20.0,1.8,95,Delhi,2026-06-30,8
2026-06-30 09:00:00,36.4,45.0,19.0,3.1,0,Delhi,2026-06-30,9
2026-06-30 10:00:00,38.1,38.0,20.0,5.8,0,Delhi,2026-06-30,10
2026-06-30 11:00:00,39.4,35.0,20.0,8.6,0,Delhi,2026-06-30,11
2026-06-30 12:00:00,40.2,34.0,19.0,9.7,0,Delhi,2026-06-30,12
2026-06-30 13:00:00,40.8,33.0,18.0,10.5,95,Delhi,2026-06-30,13
2026-06-30 14:00:00,40.8,34.0,20.0,11.5,95,Delhi,2026-06-30,14
2026-06-30 15:00:00,40.9,34.0,30.0,11.7,95,Delhi,2026-06-30,15
2026-06-30 16:00:00,39.3,36.0,44.0,11.6,51,Delhi,2026-06-30,16
2026-06-30 17:00:00,38.3,40.0,51.0,9.9,96,Delhi,2026-06-30,17
2026-06-30 18:00:00,37.6,43.0,44.0,8.0,95,Delhi,2026-06-30,18
2026-06-30 19:00:00,36.9,46.0,29.0,5.7,95,Delhi,2026-06-30,19
2026-06-30 20:00:00,36.1,49.0,18.0,5.1,95,Delhi,2026-06-30,20
2026-06-30 21:00:00,35.3,53.0,13.0,4.4,0,Delhi,2026-06-30,21
2026-06-30 22:00:00,34.5,56.0,11.0,3.1,0,Delhi,2026-06-30,22
2026-06-30 23:00:00,33.7,59.0,12.0,2.3,1,Delhi,2026-06-30,23
2026-07-01 00:00:00,33.0,63.0,19.0,3.1,1,Delhi,2026-07-01,0
2026-07-01 01:00:00,32.3,66.0,29.0,4.9,1,Delhi,2026-07-01,1
2026-07-01 02:00:00,31.8,69.0,37.0,6.0,2,Delhi,2026-07-01,2
2026-07-01 03:00:00,31.4,71.0,41.0,6.0,2,Delhi,2026-07-01,3
2026-07-01 04:00:00,31.2,72.0,43.0,5.1,3,Delhi,2026-07-01,4
2026-07-01 05:00:00,31.4,70.0,43.0,4.1,3,Delhi,2026-07-01,5
2026-07-01 06:00:00,32.0,64.0,38.0,4.8,3,Delhi,2026-07-01,6
2026-07-01 07:00:00,33.0,56.0,30.0,7.8,2,Delhi,2026-07-01,7
2026-07-01 08:00:00,34.2,49.0,25.0,9.9,1,Delhi,2026-07-01,8
2026-07-01 09:00:00,35.9,44.0,26.0,9.4,1,Delhi,2026-07-01,9
2026-07-01 10:00:00,37.9,39.0,31.0,8.1,1,Delhi,2026-07-01,10
2026-07-01 11:00:00,39.0,37.0,37.0,6.5,1,Delhi,2026-07-01,11
2026-07-01 12:00:00,38.7,39.0,44.0,3.4,51,Delhi,2026-07-01,12
2026-07-01 13:00:00,37.6,42.0,51.0,3.9,51,Delhi,2026-07-01,13
2026-07-01 14:00:00,36.6,45.0,57.0,6.3,51,Delhi,2026-07-01,14
2026-07-01 15:00:00,36.4,47.0,60.0,4.9,95,Delhi,2026-07-01,15
2026-07-01 16:00:00,36.3,48.0,62.0,1.3,96,Delhi,2026-07-01,16
2026-07-01 17:00:00,36.1,50.0,59.0,1.1,96,Delhi,2026-07-01,17
2026-07-01 18:00:00,35.3,53.0,49.0,2.0,95,Delhi,2026-07-01,18
2026-07-01 19:00:00,34.4,56.0,35.0,5.5,3,Delhi,2026-07-01,19
2026-07-01 20:00:00,33.5,60.0,24.0,7.8,3,Delhi,2026-07-01,20
2026-07-01 21:00:00,33.0,63.0,18.0,7.6,3,Delhi,2026-07-01,21
2026-07-01 22:00:00,32.5,65.0,16.0,6.9,3,Delhi,2026-07-01,22
2026-07-01 23:00:00,31.7,69.0,18.0,7.1,3,Delhi,2026-07-01,23
2026-07-02 00:00:00,30.2,77.0,27.0,7.6,95,Delhi,2026-07-02,0
2026-07-02 01:00:00,28.5,88.0,40.0,8.4,99,Delhi,2026-07-02,1
2026-07-02 02:00:00,27.2,97.0,51.0,9.3,99,Delhi,2026-07-02,2
2026-07-02 03:00:00,26.6,100.0,58.0,10.0,95,Delhi,2026-07-02,3
2026-07-02 04:00:00,26.5,99.0,62.0,11.1,53,Delhi,2026-07-02,4
2026-07-02 05:00:00,26.5,97.0,65.0,11.6,53,Delhi,2026-07-02,5
2026-07-02 06:00:00,26.8,94.0,66.0,10.6,51,Delhi,2026-07-02,6
2026-07-02 07:00:00,27.3,90.0,66.0,9.8,51,Delhi,2026-07-02,7
2026-07-02 08:00:00,27.8,87.0,67.0,9.8,51,Delhi,2026-07-02,8
2026-07-02 09:00:00,28.2,87.0,70.0,8.5,53,Delhi,2026-07-02,9
2026-07-02 10:00:00,28.5,86.0,74.0,7.6,53,Delhi,2026-07-02,10
2026-07-02 11:00:00,28.8,86.0,76.0,8.1,95,Delhi,2026-07-02,11
2026-07-02 12:00:00,29.1,84.0,75.0,7.8,95,Delhi,2026-07-02,12
2026-07-02 13:00:00,29.3,82.0,72.0,6.8,95,Delhi,2026-07-02,13
2026-07-02 14:00:00,29.4,81.0,69.0,6.2,51,Delhi,2026-07-02,14
2026-07-02 15:00:00,29.4,81.0,65.0,5.8,3,Delhi,2026-07-02,15
2026-07-02 16:00:00,29.3,81.0,61.0,6.3,3,Delhi,2026-07-02,16
2026-07-02 17:00:00,29.1,81.0,55.0,6.7,3,Delhi,2026-07-02,17
2026-07-02 18:00:00,28.8,83.0,45.0,6.2,3,Delhi,2026-07-02,18
2026-07-02 19:00:00,28.3,86.0,33.0,5.4,3,Delhi,2026-07-02,19
2026-07-02 20:00:00,27.9,89.0,25.0,5.3,3,Delhi,2026-07-02,20
2026-07-02 21:00:00,27.7,90.0,22.0,5.0,3,Delhi,2026-07-02,21
2026-07-02 22:00:00,27.7,91.0,22.0,4.9,3,Delhi,2026-07-02,22
2026-07-02 23:00:00,27.6,92.0,24.0,5.2,95,Delhi,2026-07-02,23
2026-07-03 00:00:00,27.1,92.0,28.0,6.3,51,Delhi,2026-07-03,0
2026-07-03 01:00:00,26.8,93.0,33.0,6.5,51,Delhi,2026-07-03,1
2026-07-03 02:00:00,26.6,93.0,40.0,6.9,51,Delhi,2026-07-03,2
2026-07-03 03:00:00,26.3,94.0,49.0,7.4,51,Delhi,2026-07-03,3
2026-07-03 04:00:00,26.1,95.0,59.0,7.6,51,Delhi,2026-07-03,4
2026-07-03 05:00:00,26.0,95.0,67.0,7.8,51,Delhi,2026-07-03,5
2026-07-03 06:00:00,25.9,96.0,71.0,7.9,95,Delhi,2026-07-03,6
2026-07-03 07:00:00,25.8,97.0,74.0,7.9,95,Delhi,2026-07-03,7
2026-07-03 08:00:00,25.8,97.0,75.0,8.0,95,Delhi,2026-07-03,8
2026-07-03 09:00:00,25.9,98.0,76.0,8.0,95,Delhi,2026-07-03,9
2026-07-03 10:00:00,26.0,98.0,75.0,7.6,95,Delhi,2026-07-03,10
2026-07-03 11:00:00,26.1,98.0,75.0,7.1,95,Delhi,2026-07-03,11
2026-07-03 12:00:00,26.3,97.0,75.0,6.1,53,Delhi,2026-07-03,12
