time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-09-09 00:00:00,27.9,76.0,0.0,5.7,0,Delhi,2026-09-09,0
2026-09-09 01:00:00,27.3,78.0,0.0,5.5,0,Delhi,2026-09-09,1
2026-09-09 02:00:00,26.8,80.0,0.0,6.2,0,Delhi,2026-09-09,2
2026-09-09 03:00:00,26.6,80.0,1.0,6.2,0,Delhi,2026-09-09,3
2026-09-09 04:00:00,26.4,76.0,1.0,6.9,1,Delhi,2026-09-09,4
2026-09-09 05:00:00,26.3,74.0,2.0,8.6,0,Delhi,2026-09-09,5
2026-09-09 06:00:00,26.1,76.0,2.0,9.0,0,Delhi,2026-09-09,6
2026-09-09 07:00:00,27.0,75.0,2.0,9.6,0,Delhi,2026-09-09,7
2026-09-09 08:00:00,28.1,73.0,2.0,8.7,0,Delhi,2026-09-09,8
2026-09-09 09:00:00,29.2,69.0,1.0,10.1,0,Delhi,2026-09-09,9
2026-09-09 10:00:00,30.4,65.0,1.0,10.4,0,Delhi,2026-09-09,10
2026-09-09 11:00:00,31.6,61.0,0.0,10.4,0,Delhi,2026-09-09,11
2026-09-09 12:00:00,32.6,57.0,0.0,10.2,0,Delhi,2026-09-09,12
2026-09-09 13:00:00,33.2,54.0,0.0,10.4,0,Delhi,2026-09-09,13
2026-09-09 14:00:00,33.3,52.0,0.0,11.1,0,Delhi,2026-09-09,14
2026-09-09 15:00:00,33.2,51.0,0.0,11.7,0,Delhi,2026-09-09,15
2026-09-09 16:00:00,32.7,55.0,0.0,9.9,0,Delhi,2026-09-09,16
2026-09-09 17:00:00,31.7,61.0,0.0,6.4,0,Delhi,2026-09-09,17
2026-09-09 18:00:00,30.2,69.0,0.0,4.2,0,Delhi,2026-09-09,18
2026-09-09 19:00:00,29.8,70.0,0.0,3.4,0,Delhi,2026-09-09,19
2026-09-09 20:00:00,29.3,73.0,0.0,3.2,0,Delhi,2026-09-09,20
2026-09-09 21:00:00,28.4,76.0,0.0,5.3,0,Delhi,2026-09-09,21
2026-09-09 22:00:00,27.8,78.0,0.0,4.8,0,Delhi,2026-09-09,22
2026-09-09 23:00:00,27.3,80.0,0.0,5.0,0,Delhi,2026-09-09,23
2026-09-10 00:00:00,26.8,80.0,0.0,5.6,0,Delhi,2026-09-10,0
2026-09-10 01:00:00,26.4,80.0,0.0,5.6,0,Delhi,2026-09-10,1
2026-09-10 02:00:00,26.0,81.0,0.0,6.0,0,Delhi,2026-09-10,2
2026-09-10 03:00:00,25.8,81.0,0.0,6.0,0,Delhi,2026-09-10,3
2026-09-10 04:00:00,25.6,80.0,0.0,7.9,0,Delhi,2026-09-10,4
2026-09-10 05:00:00,25.5,78.0,0.0,8.1,0,Delhi,2026-09-10,5
2026-09-10 06:00:00,25.4,77.0,0.0,7.7,0,Delhi,2026-09-10,6
2026-09-10 07:00:00,26.5,75.0,0.0,9.9,0,Delhi,2026-09-10,7
2026-09-10 08:00:00,28.1,73.0,0.0,8.3,0,Delhi,2026-09-10,8
2026-09-10 09:00:00,29.4,68.0,0.0,9.3,0,Delhi,2026-09-10,9
2026-09-10 10:00:00,30.6,65.0,0.0,8.8,0,Delhi,2026-09-10,10
2026-09-10 11:00:00,31.7,61.0,0.0,8.3,0,Delhi,2026-09-10,11
2026-09-10 12:00:00,32.7,57.0,0.0,7.8,0,Delhi,2026-09-10,12
2026-09-10 13:00:00,33.4,54.0,0.0,7.5,0,Delhi,2026-09-10,13
2026-09-10 14:00:00,33.6,52.0,0.0,7.9,0,Delhi,2026-09-10,14
2026-09-10 15:00:00,33.6,53.0,1.0,7.9,0,Delhi,2026-09-10,15
2026-09-10 16:00:00,33.1,56.0,2.0,8.8,0,Delhi,2026-09-10,16
2026-09-10 17:00:00,32.0,62.0,2.0,7.5,0,Delhi,2026-09-10,17
2026-09-10 18:00:00,30.5,70.0,2.0,4.5,0,Delhi,2026-09-10,18
2026-09-10 19:00:00,30.2,71.0,1.0,3.1,0,Delhi,2026-09-10,19
2026-09-10 20:00:00,29.8,73.0,0.0,1.9,0,Delhi,2026-09-10,20
2026-09-10 21:00:00,29.5,73.0,0.0,1.5,0,Delhi,2026-09-10,21
2026-09-10 22:00:00,29.0,75.0,0.0,2.3,0,Delhi,2026-09-10,22
2026-09-10 23:00:00,28.9,74.0,0.0,1.3,1,Delhi,2026-09-10,23
2026-09-11 00:00:00,28.2,77.0,0.0,3.8,0,Delhi,2026-09-11,0
2026-09-11 01:00:00,27.3,82.0,0.0,4.3,0,Delhi,2026-09-11,1
2026-09-11 02:00:00,26.5,88.0,0.0,3.7,0,Delhi,2026-09-11,2
2026-09-11 03:00:00,26.1,91.0,0.0,4.4,0,Delhi,2026-09-11,3
2026-09-11 04:00:00,25.6,95.0,0.0,3.1,0,Delhi,2026-09-11,4
2026-09-11 05:00:00,25.3,98.0,0.0,3.2,0,Delhi,2026-09-11,5
2026-09-11 06:00:00,25.5,99.0,2.0,5.9,1,Delhi,2026-09-11,6
2026-09-11 07:00:00,26.5,94.0,6.0,7.2,1,Delhi,2026-09-11,7
2026-09-11 08:00:00,27.5,88.0,10.0,3.5,0,Delhi,2026-09-11,8
2026-09-11 09:00:00,29.2,80.0,15.0,2.2,0,Delhi,2026-09-11,9
2026-09-11 10:00:00,30.6,73.0,20.0,3.0,0,Delhi,2026-09-11,10
2026-09-11 11:00:00,31.6,68.0,27.0,4.1,0,Delhi,2026-09-11,11
2026-09-11 12:00:00,32.2,66.0,36.0,6.1,0,Delhi,2026-09-11,12
2026-09-11 13:00:00,32.4,66.0,47.0,4.7,51,Delhi,2026-09-11,13
2026-09-11 14:00:00,32.6,66.0,57.0,4.9,51,Delhi,2026-09-11,14
2026-09-11 15:00:00,32.2,66.0,67.0,6.9,2,Delhi,2026-09-11,15
2026-09-11 16:00:00,30.4,70.0,76.0,9.7,95,Delhi,2026-09-11,16
2026-09-11 17:00:00,28.7,80.0,78.0,8.3,51,Delhi,2026-09-11,17
2026-09-11 18:00:00,27.7,86.0,67.0,5.6,51,Delhi,2026-09-11,18
2026-09-11 19:00:00,27.3,90.0,48.0,3.4,2,Delhi,2026-09-11,19
2026-09-11 20:00:00,27.0,92.0,31.0,4.3,3,Delhi,2026-09-11,20
2026-09-11 21:00:00,26.8,93.0,19.0,6.2,2,Delhi,2026-09-11,21
2026-09-11 22:00:00,26.5,93.0,9.0,6.4,2,Delhi,2026-09-11,22
2026-09-11 23:00:00,26.3,93.0,2.0,5.8,2,Delhi,2026-09-11,23
2026-09-12 00:00:00,26.1,94.0,0.0,5.6,3,Delhi,2026-09-12,0
2026-09-12 01:00:00,26.1,95.0,2.0,6.1,2,Delhi,2026-09-12,1
2026-09-12 02:00:00,26.0,96.0,6.0,7.2,2,Delhi,2026-09-12,2
2026-09-12 03:00:00,25.9,95.0,12.0,6.8,3,Delhi,2026-09-12,3
2026-09-12 04:00:00,25.9,95.0,19.0,6.5,3,Delhi,2026-09-12,4
2026-09-12 05:00:00,25.7,95.0,25.0,6.4,2,Delhi,2026-09-12,5
2026-09-12 06:00:00,25.8,94.0,28.0,6.9,3,Delhi,2026-09-12,6
2026-09-12 07:00:00,26.3,92.0,31.0,7.0,3,Delhi,2026-09-12,7
2026-09-12 08:00:00,26.9,89.0,35.0,7.8,3,Delhi,2026-09-12,8
2026-09-12 09:00:00,27.5,85.0,42.0,9.3,3,Delhi,2026-09-12,9
2026-09-12 10:00:00,28.7,80.0,51.0,8.3,2,Delhi,2026-09-12,10
2026-09-12 11:00:00,30.6,70.0,59.0,8.1,51,Delhi,2026-09-12,11
2026-09-12 12:00:00,31.6,66.0,65.0,8.3,51,Delhi,2026-09-12,12
2026-09-12 13:00:00,32.1,66.0,70.0,7.4,51,Delhi,2026-09-12,13
2026-09-12 14:00:00,32.1,67.0,73.0,6.0,51,Delhi,2026-09-12,14
2026-09-12 15:00:00,31.9,67.0,74.0,5.7,51,Delhi,2026-09-12,15
2026-09-12 16:00:00,29.5,77.0,72.0,12.1,96,Delhi,2026-09-12,16
2026-09-12 17:00:00,26.6,93.0,67.0,5.6,96,Delhi,2026-09-12,17
2026-09-12 18:00:00,26.1,96.0,54.0,5.3,51,Delhi,2026-09-12,18
2026-09-12 19:00:00,26.3,95.0,38.0,4.8,51,Delhi,2026-09-12,19
2026-09-12 20:00:00,26.5,95.0,24.0,5.2,51,Delhi,2026-09-12,20
2026-09-12 21:00:00,26.4,95.0,17.0,5.4,3,Delhi,2026-09-12,21
2026-09-12 22:00:00,26.3,95.0,13.0,5.4,3,Delhi,2026-09-12,22
2026-09-12 23:00:00,26.2,95.0,10.0,5.5,3,Delhi,2026-09-12,23
2026-09-13 00:00:00,26.1,96.0,7.0,6.3,3,Delhi,2026-09-13,0
2026-09-13 01:00:00,26.0,96.0,6.0,7.6,3,Delhi,2026-09-13,1
2026-09-13 02:00:00,25.9,96.0,6.0,8.2,3,Delhi,2026-09-13,2
2026-09-13 03:00:00,25.8,96.0,10.0,8.2,2,Delhi,2026-09-13,3
