time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-08-16 00:00:00,28.7,89.0,2.0,7.6,3,Delhi,2026-08-16,0
2026-08-16 01:00:00,28.6,89.0,6.0,7.0,3,Delhi,2026-08-16,1
2026-08-16 02:00:00,28.4,88.0,8.0,5.5,51,Delhi,2026-08-16,2
2026-08-16 03:00:00,26.2,94.0,7.0,4.0,81,Delhi,2026-08-16,3
2026-08-16 04:00:00,26.4,95.0,5.0,7.9,51,Delhi,2026-08-16,4
2026-08-16 05:00:00,27.0,92.0,4.0,8.7,3,Delhi,2026-08-16,5
2026-08-16 06:00:00,27.3,90.0,5.0,9.9,3,Delhi,2026-08-16,6
2026-08-16 07:00:00,28.3,85.0,7.0,8.8,3,Delhi,2026-08-16,7
2026-08-16 08:00:00,29.4,78.0,10.0,10.1,3,Delhi,2026-08-16,8
2026-08-16 09:00:00,30.4,73.0,14.0,10.8,3,Delhi,2026-08-16,9
2026-08-16 10:00:00,31.5,70.0,19.0,9.8,3,Delhi,2026-08-16,10
2026-08-16 11:00:00,32.5,67.0,24.0,9.5,3,Delhi,2026-08-16,11
2026-08-16 12:00:00,33.0,65.0,29.0,8.9,2,Delhi,2026-08-16,12
2026-08-16 13:00:00,33.5,64.0,33.0,9.1,1,Delhi,2026-08-16,13
2026-08-16 14:00:00,33.7,65.0,35.0,9.0,0,Delhi,2026-08-16,14
2026-08-16 15:00:00,33.4,66.0,34.0,9.1,51,Delhi,2026-08-16,15
2026-08-16 16:00:00,32.3,73.0,32.0,9.0,96,Delhi,2026-08-16,16
2026-08-16 17:00:00,32.6,71.0,29.0,8.1,51,Delhi,2026-08-16,17
2026-08-16 18:00:00,31.8,74.0,25.0,5.6,1,Delhi,2026-08-16,18
2026-08-16 19:00:00,30.9,78.0,21.0,4.9,2,Delhi,2026-08-16,19
2026-08-16 20:00:00,30.4,79.0,18.0,5.1,3,Delhi,2026-08-16,20
2026-08-16 21:00:00,30.0,82.0,19.0,2.8,3,Delhi,2026-08-16,21
2026-08-16 22:00:00,28.9,86.0,21.0,5.8,95,Delhi,2026-08-16,22
2026-08-16 23:00:00,26.7,95.0,25.0,11.0,51,Delhi,2026-08-16,23
2026-08-17 00:00:00,26.2,95.0,30.0,6.0,3,Delhi,2026-08-17,0
2026-08-17 01:00:00,26.2,97.0,36.0,6.9,3,Delhi,2026-08-17,1
2026-08-17 02:00:00,26.2,97.0,39.0,5.7,3,Delhi,2026-08-17,2
2026-08-17 03:00:00,26.0,97.0,39.0,3.6,3,Delhi,2026-08-17,3
2026-08-17 04:00:00,25.9,97.0,37.0,3.6,3,Delhi,2026-08-17,4
2026-08-17 05:00:00,25.9,98.0,33.0,3.0,3,Delhi,2026-08-17,5
2026-08-17 06:00:00,26.3,96.0,27.0,4.3,3,Delhi,2026-08-17,6
2026-08-17 07:00:00,28.0,86.0,20.0,5.3,2,Delhi,2026-08-17,7
2026-08-17 08:00:00,29.2,76.0,14.0,8.9,2,Delhi,2026-08-17,8
2026-08-17 09:00:00,30.1,71.0,10.0,9.9,1,Delhi,2026-08-17,9
2026-08-17 10:00:00,30.9,69.0,7.0,8.2,0,Delhi,2026-08-17,10
2026-08-17 11:00:00,31.9,68.0,6.0,6.4,0,Delhi,2026-08-17,11
2026-08-17 12:00:00,32.5,65.0,7.0,7.4,1,Delhi,2026-08-17,12
2026-08-17 13:00:00,33.0,65.0,11.0,7.3,51,Delhi,2026-08-17,13
2026-08-17 14:00:00,33.0,66.0,18.0,7.8,51,Delhi,2026-08-17,14
2026-08-17 15:00:00,33.2,64.0,32.0,7.9,0,Delhi,2026-08-17,15
2026-08-17 16:00:00,32.9,65.0,51.0,7.2,0,Delhi,2026-08-17,16
2026-08-17 17:00:00,32.0,70.0,63.0,7.8,51,Delhi,2026-08-17,17
2026-08-17 18:00:00,30.9,78.0,65.0,2.7,51,Delhi,2026-08-17,18
2026-08-17 19:00:00,27.1,90.0,61.0,9.7,53,Delhi,2026-08-17,19
2026-08-17 20:00:00,27.3,91.0,57.0,1.5,51,Delhi,2026-08-17,20
2026-08-17 21:00:00,27.4,90.0,52.0,3.7,2,Delhi,2026-08-17,21
2026-08-17 22:00:00,27.1,93.0,47.0,6.8,51,Delhi,2026-08-17,22
2026-08-17 23:00:00,26.8,92.0,43.0,7.4,51,Delhi,2026-08-17,23
2026-08-18 00:00:00,25.5,93.0,42.0,9.3,51,Delhi,2026-08-18,0
2026-08-18 01:00:00,25.5,91.0,43.0,6.7,2,Delhi,2026-08-18,1
2026-08-18 02:00:00,25.6,93.0,43.0,6.2,51,Delhi,2026-08-18,2
2026-08-18 03:00:00,25.7,95.0,41.0,5.2,51,Delhi,2026-08-18,3
2026-08-18 04:00:00,25.7,96.0,38.0,4.8,3,Delhi,2026-08-18,4
2026-08-18 05:00:00,25.7,96.0,35.0,2.9,3,Delhi,2026-08-18,5
2026-08-18 06:00:00,26.1,95.0,32.0,2.5,1,Delhi,2026-08-18,6
2026-08-18 07:00:00,27.2,90.0,28.0,0.9,1,Delhi,2026-08-18,7
2026-08-18 08:00:00,28.7,77.0,25.0,5.1,0,Delhi,2026-08-18,8
2026-08-18 09:00:00,29.7,71.0,22.0,6.5,0,Delhi,2026-08-18,9
2026-08-18 10:00:00,30.7,68.0,20.0,5.6,0,Delhi,2026-08-18,10
2026-08-18 11:00:00,31.6,64.0,22.0,8.0,51,Delhi,2026-08-18,11
2026-08-18 12:00:00,32.3,61.0,33.0,6.8,51,Delhi,2026-08-18,12
2026-08-18 13:00:00,33.0,59.0,49.0,6.6,51,Delhi,2026-08-18,13
2026-08-18 14:00:00,32.9,60.0,61.0,6.5,53,Delhi,2026-08-18,14
2026-08-18 15:00:00,32.9,60.0,65.0,6.3,51,Delhi,2026-08-18,15
2026-08-18 16:00:00,31.8,65.0,66.0,4.0,2,Delhi,2026-08-18,16
2026-08-18 17:00:00,31.7,67.0,63.0,3.2,2,Delhi,2026-08-18,17
2026-08-18 18:00:00,29.5,74.0,56.0,11.1,51,Delhi,2026-08-18,18
2026-08-18 19:00:00,27.6,85.0,45.0,5.1,51,Delhi,2026-08-18,19
2026-08-18 20:00:00,27.3,88.0,37.0,4.7,3,Delhi,2026-08-18,20
2026-08-18 21:00:00,27.2,90.0,34.0,3.5,3,Delhi,2026-08-18,21
2026-08-18 22:00:00,27.0,91.0,32.0,3.7,3,Delhi,2026-08-18,22
2026-08-18 23:00:00,26.8,92.0,31.0,3.6,3,Delhi,2026-08-18,23
2026-08-19 00:00:00,26.6,93.0,28.0,3.9,3,Delhi,2026-08-19,0
2026-08-19 01:00:00,26.4,93.0,24.0,3.7,3,Delhi,2026-08-19,1
2026-08-19 02:00:00,26.3,94.0,24.0,2.1,3,Delhi,2026-08-19,2
2026-08-19 03:00:00,26.3,94.0,29.0,3.6,2,Delhi,2026-08-19,3
2026-08-19 04:00:00,26.2,93.0,37.0,2.7,1,Delhi,2026-08-19,4
2026-08-19 05:00:00,25.5,98.0,43.0,4.2,55,Delhi,2026-08-19,5
2026-08-19 06:00:00,25.8,98.0,47.0,1.7,53,Delhi,2026-08-19,6
2026-08-19 07:00:00,26.8,95.0,50.0,3.4,53,Delhi,2026-08-19,7
2026-08-19 08:00:00,28.1,83.0,51.0,3.4,51,Delhi,2026-08-19,8
2026-08-19 09:00:00,28.6,79.0,49.0,1.7,51,Delhi,2026-08-19,9
2026-08-19 10:00:00,30.0,74.0,45.0,3.4,51,Delhi,2026-08-19,10
2026-08-19 11:00:00,31.1,71.0,43.0,2.9,1,Delhi,2026-08-19,11
2026-08-19 12:00:00,31.5,70.0,44.0,3.2,1,Delhi,2026-08-19,12
2026-08-19 13:00:00,32.3,67.0,47.0,1.5,51,Delhi,2026-08-19,13
2026-08-19 14:00:00,32.6,67.0,51.0,1.6,2,Delhi,2026-08-19,14
