time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-06-21 00:00:00,32.8,42.0,0.0,10.0,0,Delhi,2026-06-21,0
2026-06-21 01:00:00,32.1,43.0,0.0,8.2,0,Delhi,2026-06-21,1
2026-06-21 02:00:00,31.4,45.0,0.0,7.8,3,Delhi,2026-06-21,2
2026-06-21 03:00:00,31.0,47.0,0.0,7.6,1,Delhi,2026-06-21,3
2026-06-21 04:00:00,30.7,48.0,0.0,7.2,0,Delhi,2026-06-21,4
2026-06-21 05:00:00,30.4,50.0,0.0,7.2,0,Delhi,2026-06-21,5
2026-06-21 06:00:00,30.6,49.0,0.0,7.7,0,Delhi,2026-06-21,6
2026-06-21 07:00:00,31.9,46.0,0.0,8.6,0,Delhi,2026-06-21,7
2026-06-21 08:00:00,33.8,42.0,0.0,9.5,0,Delhi,2026-06-21,8
2026-06-21 09:00:00,35.6,37.0,0.0,9.6,0,Delhi,2026-06-21,9
2026-06-21 10:00:00,37.1,33.0,1.0,10.5,0,Delhi,2026-06-21,10
2026-06-21 11:00:00,38.3,31.0,4.0,11.2,1,Delhi,2026-06-21,11
2026-06-21 12:00:00,37.3,32.0,14.0,13.5,51,Delhi,2026-06-21,12
2026-06-21 13:00:00,37.9,30.0,27.0,8.3,51,Delhi,2026-06-21,13
2026-06-21 14:00:00,38.7,29.0,33.0,9.8,0,Delhi,2026-06-21,14
2026-06-21 15:00:00,38.8,29.0,27.0,11.4,0,Delhi,2026-06-21,15
2026-06-21 16:00:00,38.5,30.0,15.0,10.8,0,Delhi,2026-06-21,16
2026-06-21 17:00:00,38.2,30.0,6.0,10.7,1,Delhi,2026-06-21,17
2026-06-21 18:00:00,37.2,30.0,4.0,11.6,0,Delhi,2026-06-21,18
2026-06-21 19:00:00,36.6,31.0,4.0,9.9,0,Delhi,2026-06-21,19
2026-06-21 20:00:00,36.0,33.0,4.0,8.3,0,Delhi,2026-06-21,20
2026-06-21 21:00:00,35.2,37.0,3.0,7.0,0,Delhi,2026-06-21,21
2026-06-21 22:00:00,34.5,39.0,1.0,5.0,0,Delhi,2026-06-21,22
2026-06-21 23:00:00,33.7,41.0,0.0,4.0,0,Delhi,2026-06-21,23
2026-06-22 00:00:00,32.8,43.0,0.0,7.7,0,Delhi,2026-06-22,0
2026-06-22 01:00:00,31.8,47.0,0.0,8.3,0,Delhi,2026-06-22,1
2026-06-22 02:00:00,31.0,49.0,0.0,7.3,0,Delhi,2026-06-22,2
2026-06-22 03:00:00,30.5,50.0,0.0,6.7,0,Delhi,2026-06-22,3
2026-06-22 04:00:00,30.0,52.0,0.0,7.0,0,Delhi,2026-06-22,4
2026-06-22 05:00:00,29.7,53.0,0.0,6.4,0,Delhi,2026-06-22,5
2026-06-22 06:00:00,30.2,52.0,0.0,5.3,0,Delhi,2026-06-22,6
2026-06-22 07:00:00,31.7,48.0,0.0,4.8,0,Delhi,2026-06-22,7
