time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-07-19 00:00:00,32.0,65.0,15.0,4.9,2,Delhi,2026-07-19,0
2026-07-19 01:00:00,31.2,70.0,16.0,5.7,3,Delhi,2026-07-19,1
2026-07-19 02:00:00,30.7,71.0,16.0,5.6,3,Delhi,2026-07-19,2
2026-07-19 03:00:00,30.4,70.0,13.0,6.9,3,Delhi,2026-07-19,3
2026-07-19 04:00:00,30.1,70.0,8.0,6.7,3,Delhi,2026-07-19,4
2026-07-19 05:00:00,29.7,70.0,4.0,7.0,3,Delhi,2026-07-19,5
2026-07-19 06:00:00,29.8,70.0,4.0,7.3,3,Delhi,2026-07-19,6
2026-07-19 07:00:00,30.1,70.0,5.0,7.9,3,Delhi,2026-07-19,7
2026-07-19 08:00:00,31.3,67.0,6.0,6.8,3,Delhi,2026-07-19,8
2026-07-19 09:00:00,33.8,54.0,6.0,7.9,3,Delhi,2026-07-19,9
2026-07-19 10:00:00,35.1,48.0,6.0,8.1,3,Delhi,2026-07-19,10
2026-07-19 11:00:00,36.0,44.0,8.0,7.6,3,Delhi,2026-07-19,11
2026-07-19 12:00:00,36.8,40.0,13.0,8.7,3,Delhi,2026-07-19,12
2026-07-19 13:00:00,36.7,40.0,18.0,10.0,3,Delhi,2026-07-19,13
2026-07-19 14:00:00,36.8,40.0,22.0,9.0,3,Delhi,2026-07-19,14
2026-07-19 15:00:00,37.0,39.0,22.0,8.7,3,Delhi,2026-07-19,15
2026-07-19 16:00:00,37.0,39.0,19.0,9.9,3,Delhi,2026-07-19,16
2026-07-19 17:00:00,36.8,40.0,16.0,10.0,3,Delhi,2026-07-19,17
2026-07-19 18:00:00,36.3,42.0,12.0,5.8,3,Delhi,2026-07-19,18
2026-07-19 19:00:00,34.9,48.0,7.0,2.5,3,Delhi,2026-07-19,19
2026-07-19 20:00:00,33.9,53.0,4.0,6.1,3,Delhi,2026-07-19,20
2026-07-19 21:00:00,32.9,59.0,5.0,7.0,3,Delhi,2026-07-19,21
2026-07-19 22:00:00,32.3,60.0,7.0,7.6,3,Delhi,2026-07-19,22
2026-07-19 23:00:00,31.8,61.0,10.0,8.8,3,Delhi,2026-07-19,23
2026-07-20 00:00:00,31.2,64.0,11.0,7.9,3,Delhi,2026-07-20,0
2026-07-20 01:00:00,30.9,67.0,11.0,6.3,3,Delhi,2026-07-20,1
2026-07-20 02:00:00,30.6,69.0,14.0,5.7,3,Delhi,2026-07-20,2
2026-07-20 03:00:00,30.2,70.0,22.0,7.1,3,Delhi,2026-07-20,3
2026-07-20 04:00:00,29.9,71.0,32.0,6.7,3,Delhi,2026-07-20,4
2026-07-20 05:00:00,29.7,72.0,41.0,6.2,3,Delhi,2026-07-20,5
2026-07-20 06:00:00,29.5,74.0,48.0,4.4,3,Delhi,2026-07-20,6
2026-07-20 07:00:00,30.1,72.0,53.0,2.0,3,Delhi,2026-07-20,7
2026-07-20 08:00:00,31.5,59.0,57.0,10.9,3,Delhi,2026-07-20,8
2026-07-20 09:00:00,31.5,58.0,59.0,10.1,3,Delhi,2026-07-20,9
2026-07-20 10:00:00,32.9,54.0,60.0,5.8,3,Delhi,2026-07-20,10
2026-07-20 11:00:00,33.4,52.0,61.0,8.8,3,Delhi,2026-07-20,11
2026-07-20 12:00:00,35.1,46.0,62.0,4.8,3,Delhi,2026-07-20,12
2026-07-20 13:00:00,34.6,48.0,64.0,3.6,3,Delhi,2026-07-20,13
2026-07-20 14:00:00,35.7,46.0,63.0,4.0,3,Delhi,2026-07-20,14
2026-07-20 15:00:00,33.6,53.0,60.0,6.9,51,Delhi,2026-07-20,15
2026-07-20 16:00:00,32.3,61.0,55.0,10.0,3,Delhi,2026-07-20,16
2026-07-20 17:00:00,31.6,63.0,49.0,8.2,3,Delhi,2026-07-20,17
2026-07-20 18:00:00,31.5,64.0,39.0,7.4,3,Delhi,2026-07-20,18
2026-07-20 19:00:00,31.1,67.0,28.0,8.1,3,Delhi,2026-07-20,19
2026-07-20 20:00:00,30.7,71.0,22.0,7.4,3,Delhi,2026-07-20,20
2026-07-20 21:00:00,30.4,73.0,24.0,6.6,3,Delhi,2026-07-20,21
2026-07-20 22:00:00,30.2,74.0,31.0,5.9,3,Delhi,2026-07-20,22
2026-07-20 23:00:00,29.9,75.0,39.0,5.5,3,Delhi,2026-07-20,23
2026-07-21 00:00:00,29.2,81.0,46.0,5.8,95,Delhi,2026-07-21,0
2026-07-21 01:00:00,26.6,95.0,54.0,9.1,96,Delhi,2026-07-21,1
2026-07-21 02:00:00,26.3,96.0,61.0,7.2,95,Delhi,2026-07-21,2
2026-07-21 03:00:00,26.1,97.0,67.0,6.1,96,Delhi,2026-07-21,3
2026-07-21 04:00:00,26.1,97.0,73.0,5.5,53,Delhi,2026-07-21,4
2026-07-21 05:00:00,26.0,95.0,78.0,6.0,51,Delhi,2026-07-21,5
2026-07-21 06:00:00,26.2,94.0,83.0,3.7,51,Delhi,2026-07-21,6
2026-07-21 07:00:00,26.6,93.0,86.0,3.2,51,Delhi,2026-07-21,7
2026-07-21 08:00:00,27.4,90.0,88.0,4.4,51,Delhi,2026-07-21,8
2026-07-21 09:00:00,28.5,84.0,86.0,5.4,95,Delhi,2026-07-21,9
2026-07-21 10:00:00,29.5,77.0,82.0,6.4,95,Delhi,2026-07-21,10
2026-07-21 11:00:00,29.8,77.0,80.0,7.0,95,Delhi,2026-07-21,11
2026-07-21 12:00:00,30.4,75.0,82.0,6.3,51,Delhi,2026-07-21,12
2026-07-21 13:00:00,31.1,73.0,87.0,6.2,51,Delhi,2026-07-21,13
