time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-06-13 00:00:00,25.9,80.0,15.0,4.5,3,Delhi,2026-06-13,0
2026-06-13 01:00:00,25.8,82.0,35.0,5.4,3,Delhi,2026-06-13,1
2026-06-13 02:00:00,25.4,84.0,49.0,6.9,53,Delhi,2026-06-13,2
2026-06-13 03:00:00,25.3,85.0,54.0,4.0,51,Delhi,2026-06-13,3
2026-06-13 04:00:00,25.2,86.0,53.0,4.0,3,Delhi,2026-06-13,4
2026-06-13 05:00:00,25.2,86.0,47.0,10.5,2,Delhi,2026-06-13,5
2026-06-13 06:00:00,25.7,82.0,33.0,8.6,0,Delhi,2026-06-13,6
2026-06-13 07:00:00,27.0,79.0,14.0,6.9,0,Delhi,2026-06-13,7
2026-06-13 08:00:00,28.5,75.0,0.0,6.3,0,Delhi,2026-06-13,8
2026-06-13 09:00:00,30.1,67.0,0.0,6.9,0,Delhi,2026-06-13,9
2026-06-13 10:00:00,31.4,61.0,0.0,6.1,0,Delhi,2026-06-13,10
2026-06-13 11:00:00,32.4,57.0,0.0,3.8,0,Delhi,2026-06-13,11
2026-06-13 12:00:00,33.3,52.0,0.0,3.1,0,Delhi,2026-06-13,12
2026-06-13 13:00:00,33.7,49.0,0.0,3.3,0,Delhi,2026-06-13,13
2026-06-13 14:00:00,34.0,48.0,0.0,2.6,0,Delhi,2026-06-13,14
2026-06-13 15:00:00,34.4,45.0,3.0,5.8,2,Delhi,2026-06-13,15
2026-06-13 16:00:00,33.1,50.0,6.0,3.1,51,Delhi,2026-06-13,16
2026-06-13 17:00:00,32.7,51.0,8.0,4.2,51,Delhi,2026-06-13,17
2026-06-13 18:00:00,31.7,58.0,7.0,4.5,2,Delhi,2026-06-13,18
2026-06-13 19:00:00,30.2,68.0,4.0,1.7,1,Delhi,2026-06-13,19
2026-06-13 20:00:00,29.7,71.0,2.0,1.1,3,Delhi,2026-06-13,20
2026-06-13 21:00:00,29.5,75.0,1.0,0.7,2,Delhi,2026-06-13,21
2026-06-13 22:00:00,28.9,77.0,0.0,1.5,3,Delhi,2026-06-13,22
2026-06-13 23:00:00,28.3,80.0,0.0,3.3,2,Delhi,2026-06-13,23
