time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-06-06 00:00:00,30.5,59.0,0.0,3.5,0,Delhi,2026-06-06,0
2026-06-06 01:00:00,29.8,65.0,0.0,4.6,0,Delhi,2026-06-06,1
2026-06-06 02:00:00,29.2,69.0,0.0,4.2,0,Delhi,2026-06-06,2
2026-06-06 03:00:00,28.8,71.0,0.0,3.6,0,Delhi,2026-06-06,3
2026-06-06 04:00:00,28.5,71.0,0.0,4.5,0,Delhi,2026-06-06,4
2026-06-06 05:00:00,28.3,69.0,0.0,5.2,0,Delhi,2026-06-06,5
2026-06-06 06:00:00,28.9,66.0,0.0,5.9,0,Delhi,2026-06-06,6
2026-06-06 07:00:00,30.7,56.0,0.0,6.3,0,Delhi,2026-06-06,7
2026-06-06 08:00:00,32.8,46.0,0.0,5.2,0,Delhi,2026-06-06,8
2026-06-06 09:00:00,34.9,39.0,1.0,3.7,0,Delhi,2026-06-06,9
2026-06-06 10:00:00,36.8,32.0,2.0,4.6,0,Delhi,2026-06-06,10
2026-06-06 11:00:00,38.1,28.0,4.0,4.6,0,Delhi,2026-06-06,11
2026-06-06 12:00:00,39.3,24.0,8.0,5.6,1,Delhi,2026-06-06,12
2026-06-06 13:00:00,39.9,22.0,13.0,9.9,0,Delhi,2026-06-06,13
2026-06-06 14:00:00,40.0,21.0,18.0,10.7,0,Delhi,2026-06-06,14
2026-06-06 15:00:00,40.1,20.0,24.0,10.7,1,Delhi,2026-06-06,15
2026-06-06 16:00:00,39.5,21.0,30.0,12.4,2,Delhi,2026-06-06,16
2026-06-06 17:00:00,37.0,26.0,31.0,14.6,51,Delhi,2026-06-06,17
2026-06-06 18:00:00,36.6,27.0,23.0,9.7,0,Delhi,2026-06-06,18
2026-06-06 19:00:00,35.8,30.0,11.0,6.0,0,Delhi,2026-06-06,19
2026-06-06 20:00:00,35.2,35.0,2.0,2.4,0,Delhi,2026-06-06,20
2026-06-06 21:00:00,34.8,38.0,0.0,1.9,0,Delhi,2026-06-06,21
2026-06-06 22:00:00,34.3,40.0,0.0,0.9,0,Delhi,2026-06-06,22
2026-06-06 23:00:00,33.4,42.0,0.0,0.8,0,Delhi,2026-06-06,23
2026-06-07 00:00:00,32.2,44.0,0.0,3.2,0,Delhi,2026-06-07,0
2026-06-07 01:00:00,31.4,44.0,0.0,5.6,0,Delhi,2026-06-07,1
2026-06-07 02:00:00,30.6,45.0,0.0,5.2,0,Delhi,2026-06-07,2
2026-06-07 03:00:00,30.1,46.0,0.0,5.7,0,Delhi,2026-06-07,3
2026-06-07 04:00:00,29.8,48.0,0.0,5.2,0,Delhi,2026-06-07,4
2026-06-07 05:00:00,29.5,50.0,0.0,4.7,0,Delhi,2026-06-07,5
2026-06-07 06:00:00,30.5,47.0,0.0,4.8,0,Delhi,2026-06-07,6
2026-06-07 07:00:00,32.7,41.0,1.0,3.0,0,Delhi,2026-06-07,7
2026-06-07 08:00:00,35.1,35.0,2.0,5.2,0,Delhi,2026-06-07,8
2026-06-07 09:00:00,36.8,32.0,5.0,6.6,0,Delhi,2026-06-07,9
2026-06-07 10:00:00,38.4,28.0,9.0,7.9,0,Delhi,2026-06-07,10
2026-06-07 11:00:00,39.8,25.0,12.0,9.1,0,Delhi,2026-06-07,11
