time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-08-24 00:00:00,27.7,93.0,67.0,3.1,51,Delhi,2026-08-24,0
2026-08-24 01:00:00,27.4,93.0,80.0,6.0,2,Delhi,2026-08-24,1
2026-08-24 02:00:00,27.4,92.0,88.0,1.4,3,Delhi,2026-08-24,2
2026-08-24 03:00:00,25.9,93.0,89.0,8.9,53,Delhi,2026-08-24,3
2026-08-24 04:00:00,24.6,98.0,86.0,2.5,95,Delhi,2026-08-24,4
2026-08-24 05:00:00,24.8,96.0,80.0,2.9,80,Delhi,2026-08-24,5
2026-08-24 06:00:00,24.8,98.0,71.0,4.7,51,Delhi,2026-08-24,6
2026-08-24 07:00:00,25.4,97.0,59.0,4.2,2,Delhi,2026-08-24,7
2026-08-24 08:00:00,27.1,88.0,51.0,4.9,1,Delhi,2026-08-24,8
2026-08-24 09:00:00,29.2,79.0,48.0,3.8,0,Delhi,2026-08-24,9
2026-08-24 10:00:00,30.7,73.0,49.0,4.4,0,Delhi,2026-08-24,10
2026-08-24 11:00:00,32.0,68.0,49.0,6.3,51,Delhi,2026-08-24,11
2026-08-24 12:00:00,32.6,64.0,47.0,5.8,1,Delhi,2026-08-24,12
2026-08-24 13:00:00,33.1,62.0,45.0,5.2,1,Delhi,2026-08-24,13
2026-08-24 14:00:00,33.3,61.0,45.0,6.1,1,Delhi,2026-08-24,14
2026-08-24 15:00:00,33.2,61.0,50.0,8.2,51,Delhi,2026-08-24,15
2026-08-24 16:00:00,32.9,62.0,56.0,9.3,2,Delhi,2026-08-24,16
2026-08-24 17:00:00,32.2,65.0,57.0,8.6,3,Delhi,2026-08-24,17
2026-08-24 18:00:00,31.0,74.0,46.0,4.0,3,Delhi,2026-08-24,18
2026-08-24 19:00:00,29.4,82.0,30.0,6.0,3,Delhi,2026-08-24,19
2026-08-24 20:00:00,28.3,87.0,16.0,6.0,3,Delhi,2026-08-24,20
2026-08-24 21:00:00,27.7,89.0,8.0,4.9,3,Delhi,2026-08-24,21
2026-08-24 22:00:00,27.4,91.0,3.0,4.3,2,Delhi,2026-08-24,22
2026-08-24 23:00:00,27.3,92.0,0.0,4.0,1,Delhi,2026-08-24,23
2026-08-25 00:00:00,27.1,92.0,0.0,2.9,3,Delhi,2026-08-25,0
2026-08-25 01:00:00,27.0,93.0,0.0,3.4,2,Delhi,2026-08-25,1
2026-08-25 02:00:00,26.8,93.0,0.0,3.7,1,Delhi,2026-08-25,2
2026-08-25 03:00:00,26.6,94.0,2.0,3.2,1,Delhi,2026-08-25,3
2026-08-25 04:00:00,26.6,95.0,4.0,2.6,3,Delhi,2026-08-25,4
2026-08-25 05:00:00,26.7,94.0,6.0,3.1,3,Delhi,2026-08-25,5
2026-08-25 06:00:00,26.8,94.0,6.0,2.9,1,Delhi,2026-08-25,6
2026-08-25 07:00:00,27.7,90.0,6.0,2.8,0,Delhi,2026-08-25,7
2026-08-25 08:00:00,26.4,90.0,8.0,12.5,95,Delhi,2026-08-25,8
2026-08-25 09:00:00,26.4,91.0,14.0,5.1,53,Delhi,2026-08-25,9
2026-08-25 10:00:00,28.7,82.0,23.0,3.2,53,Delhi,2026-08-25,10
2026-08-25 11:00:00,30.7,76.0,33.0,2.4,51,Delhi,2026-08-25,11
2026-08-25 12:00:00,31.8,71.0,43.0,1.7,51,Delhi,2026-08-25,12
2026-08-25 13:00:00,32.3,69.0,54.0,2.2,51,Delhi,2026-08-25,13
2026-08-25 14:00:00,32.7,67.0,63.0,3.0,51,Delhi,2026-08-25,14
2026-08-25 15:00:00,33.0,65.0,72.0,3.8,51,Delhi,2026-08-25,15
2026-08-25 16:00:00,32.6,65.0,79.0,5.4,51,Delhi,2026-08-25,16
2026-08-25 17:00:00,32.2,66.0,78.0,4.4,1,Delhi,2026-08-25,17
2026-08-25 18:00:00,31.4,74.0,61.0,0.9,51,Delhi,2026-08-25,18
2026-08-25 19:00:00,30.7,79.0,34.0,0.9,2,Delhi,2026-08-25,19
2026-08-25 20:00:00,30.2,83.0,14.0,1.1,3,Delhi,2026-08-25,20
2026-08-25 21:00:00,29.5,88.0,6.0,2.2,3,Delhi,2026-08-25,21
2026-08-25 22:00:00,29.0,88.0,3.0,4.0,3,Delhi,2026-08-25,22
2026-08-25 23:00:00,28.5,90.0,2.0,4.5,2,Delhi,2026-08-25,23
2026-08-26 00:00:00,28.2,91.0,1.0,4.4,1,Delhi,2026-08-26,0
2026-08-26 01:00:00,27.9,92.0,1.0,5.2,3,Delhi,2026-08-26,1
2026-08-26 02:00:00,27.7,94.0,2.0,5.6,3,Delhi,2026-08-26,2
2026-08-26 03:00:00,27.5,94.0,2.0,4.4,2,Delhi,2026-08-26,3
2026-08-26 04:00:00,27.3,94.0,3.0,4.4,2,Delhi,2026-08-26,4
2026-08-26 05:00:00,27.1,94.0,4.0,3.6,2,Delhi,2026-08-26,5
2026-08-26 06:00:00,27.2,94.0,5.0,3.2,1,Delhi,2026-08-26,6
2026-08-26 07:00:00,28.3,90.0,5.0,1.8,1,Delhi,2026-08-26,7
2026-08-26 08:00:00,29.6,85.0,8.0,1.4,1,Delhi,2026-08-26,8
2026-08-26 09:00:00,31.0,77.0,14.0,1.9,51,Delhi,2026-08-26,9
2026-08-26 10:00:00,32.1,70.0,22.0,1.0,95,Delhi,2026-08-26,10
2026-08-26 11:00:00,32.7,66.0,29.0,1.7,51,Delhi,2026-08-26,11
2026-08-26 12:00:00,33.4,62.0,34.0,2.7,3,Delhi,2026-08-26,12
2026-08-26 13:00:00,33.9,60.0,38.0,5.4,2,Delhi,2026-08-26,13
2026-08-26 14:00:00,34.3,57.0,39.0,5.6,3,Delhi,2026-08-26,14
2026-08-26 15:00:00,34.4,54.0,36.0,7.1,2,Delhi,2026-08-26,15
2026-08-26 16:00:00,34.1,55.0,30.0,6.5,2,Delhi,2026-08-26,16
2026-08-26 17:00:00,33.5,61.0,24.0,5.3,2,Delhi,2026-08-26,17
2026-08-26 18:00:00,32.2,69.0,18.0,3.9,3,Delhi,2026-08-26,18
2026-08-26 19:00:00,31.5,74.0,11.0,2.8,3,Delhi,2026-08-26,19
2026-08-26 20:00:00,31.3,75.0,6.0,0.9,3,Delhi,2026-08-26,20
2026-08-26 21:00:00,30.9,75.0,3.0,0.8,3,Delhi,2026-08-26,21
2026-08-26 22:00:00,30.3,79.0,1.0,1.9,3,Delhi,2026-08-26,22
2026-08-26 23:00:00,29.7,82.0,0.0,3.3,1,Delhi,2026-08-26,23
2026-08-27 00:00:00,29.2,84.0,1.0,3.8,3,Delhi,2026-08-27,0
2026-08-27 01:00:00,28.8,86.0,4.0,4.5,3,Delhi,2026-08-27,1
2026-08-27 02:00:00,28.3,87.0,6.0,4.5,3,Delhi,2026-08-27,2
2026-08-27 03:00:00,28.0,88.0,6.0,5.1,0,Delhi,2026-08-27,3
2026-08-27 04:00:00,27.6,88.0,6.0,4.3,1,Delhi,2026-08-27,4
2026-08-27 05:00:00,27.6,87.0,6.0,4.1,0,Delhi,2026-08-27,5
2026-08-27 06:00:00,27.9,86.0,7.0,2.5,2,Delhi,2026-08-27,6
2026-08-27 07:00:00,28.8,80.0,8.0,4.2,1,Delhi,2026-08-27,7
2026-08-27 08:00:00,30.1,72.0,10.0,5.3,2,Delhi,2026-08-27,8
2026-08-27 09:00:00,31.3,67.0,14.0,6.9,3,Delhi,2026-08-27,9
2026-08-27 10:00:00,32.5,63.0,20.0,5.8,2,Delhi,2026-08-27,10
2026-08-27 11:00:00,33.7,58.0,25.0,5.3,3,Delhi,2026-08-27,11
2026-08-27 12:00:00,34.5,54.0,31.0,5.9,3,Delhi,2026-08-27,12
2026-08-27 13:00:00,34.9,51.0,38.0,6.5,3,Delhi,2026-08-27,13
2026-08-27 14:00:00,35.2,50.0,41.0,7.6,3,Delhi,2026-08-27,14
2026-08-27 15:00:00,34.9,50.0,39.0,8.4,3,Delhi,2026-08-27,15
2026-08-27 16:00:00,34.5,53.0,33.0,8.4,3,Delhi,2026-08-27,16
2026-08-27 17:00:00,33.9,58.0,27.0,6.6,2,Delhi,2026-08-27,17
2026-08-27 18:00:00,33.2,63.0,21.0,5.1,1,Delhi,2026-08-27,18
2026-08-27 19:00:00,32.4,68.0,15.0,3.1,1,Delhi,2026-08-27,19
2026-08-27 20:00:00,31.6,74.0,10.0,1.8,1,Delhi,2026-08-27,20
2026-08-27 21:00:00,30.9,78.0,7.0,2.5,1,Delhi,2026-08-27,21
2026-08-27 22:00:00,30.1,81.0,5.0,4.6,2,Delhi,2026-08-27,22
2026-08-27 23:00:00,29.5,83.0,4.0,5.7,2,Delhi,2026-08-27,23
2026-08-28 00:00:00,29.0,83.0,3.0,5.7,2,Delhi,2026-08-28,0
2026-08-28 01:00:00,28.7,82.0,2.0,5.0,1,Delhi,2026-08-28,1
2026-08-28 02:00:00,28.5,80.0,2.0,4.8,0,Delhi,2026-08-28,2
2026-08-28 03:00:00,28.2,79.0,4.0,4.6,0,Delhi,2026-08-28,3
2026-08-28 04:00:00,28.0,78.0,6.0,5.6,0,Delhi,2026-08-28,4
2026-08-28 05:00:00,28.1,76.0,8.0,6.9,0,Delhi,2026-08-28,5
2026-08-28 06:00:00,28.5,74.0,9.0,7.7,1,Delhi,2026-08-28,6
2026-08-28 07:00:00,29.3,71.0,10.0,8.1,2,Delhi,2026-08-28,7
2026-08-28 08:00:00,30.2,68.0,10.0,8.2,3,Delhi,2026-08-28,8
2026-08-28 09:00:00,31.3,64.0,10.0,7.6,2,Delhi,2026-08-28,9
2026-08-28 10:00:00,32.6,60.0,9.0,6.8,1,Delhi,2026-08-28,10
2026-08-28 11:00:00,33.8,57.0,10.0,6.3,0,Delhi,2026-08-28,11
2026-08-28 12:00:00,34.7,53.0,14.0,6.9,0,Delhi,2026-08-28,12
2026-08-28 13:00:00,35.3,50.0,20.0,7.7,0,Delhi,2026-08-28,13
2026-08-28 14:00:00,35.7,48.0,25.0,8.4,1,Delhi,2026-08-28,14
2026-08-28 15:00:00,35.5,48.0,29.0,8.8,51,Delhi,2026-08-28,15
2026-08-28 16:00:00,35.0,51.0,32.0,8.9,51,Delhi,2026-08-28,16
2026-08-28 17:00:00,34.4,54.0,31.0,8.3,51,Delhi,2026-08-28,17
2026-08-28 18:00:00,33.7,59.0,24.0,6.2,0,Delhi,2026-08-28,18
2026-08-28 19:00:00,33.0,64.0,14.0,3.1,1,Delhi,2026-08-28,19
2026-08-28 20:00:00,32.2,70.0,6.0,0.9,1,Delhi,2026-08-28,20
2026-08-28 21:00:00,31.4,74.0,3.0,1.3,1,Delhi,2026-08-28,21
2026-08-28 22:00:00,30.6,76.0,2.0,3.1,2,Delhi,2026-08-28,22
2026-08-28 23:00:00,30.0,78.0,2.0,4.2,3,Delhi,2026-08-28,23
2026-08-29 00:00:00,29.7,78.0,4.0,4.9,3,Delhi,2026-08-29,0
2026-08-29 01:00:00,29.5,77.0,6.0,6.0,3,Delhi,2026-08-29,1
2026-08-29 02:00:00,29.3,76.0,8.0,6.9,2,Delhi,2026-08-29,2
2026-08-29 03:00:00,28.7,76.0,8.0,7.1,2,Delhi,2026-08-29,3
2026-08-29 04:00:00,28.0,76.0,6.0,7.0,2,Delhi,2026-08-29,4
2026-08-29 05:00:00,27.7,75.0,6.0,7.4,1,Delhi,2026-08-29,5
2026-08-29 06:00:00,28.0,73.0,9.0,8.1,1,Delhi,2026-08-29,6
2026-08-29 07:00:00,28.7,71.0,12.0,9.0,1,Delhi,2026-08-29,7
2026-08-29 08:00:00,29.6,67.0,14.0,9.4,1,Delhi,2026-08-29,8
