time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-09-19 00:00:00,27.3,84.0,0.0,4.0,0,Delhi,2026-09-19,0
2026-09-19 01:00:00,26.9,85.0,0.0,3.1,0,Delhi,2026-09-19,1
2026-09-19 02:00:00,26.5,85.0,0.0,1.5,0,Delhi,2026-09-19,2
2026-09-19 03:00:00,25.7,88.0,0.0,2.7,0,Delhi,2026-09-19,3
2026-09-19 04:00:00,25.1,89.0,0.0,3.0,0,Delhi,2026-09-19,4
2026-09-19 05:00:00,24.6,90.0,0.0,3.1,0,Delhi,2026-09-19,5
2026-09-19 06:00:00,24.4,90.0,0.0,3.8,0,Delhi,2026-09-19,6
2026-09-19 07:00:00,25.5,86.0,0.0,4.3,0,Delhi,2026-09-19,7
2026-09-19 08:00:00,27.5,77.0,0.0,2.7,0,Delhi,2026-09-19,8
2026-09-19 09:00:00,29.4,66.0,0.0,3.1,0,Delhi,2026-09-19,9
2026-09-19 10:00:00,30.7,57.0,0.0,2.8,0,Delhi,2026-09-19,10
2026-09-19 11:00:00,31.5,52.0,0.0,2.4,0,Delhi,2026-09-19,11
2026-09-19 12:00:00,32.2,47.0,3.0,3.1,0,Delhi,2026-09-19,12
2026-09-19 13:00:00,32.5,45.0,6.0,4.2,0,Delhi,2026-09-19,13
2026-09-19 14:00:00,32.7,44.0,10.0,4.7,0,Delhi,2026-09-19,14
2026-09-19 15:00:00,32.7,44.0,14.0,4.9,0,Delhi,2026-09-19,15
2026-09-19 16:00:00,32.2,45.0,17.0,4.4,0,Delhi,2026-09-19,16
2026-09-19 17:00:00,31.3,52.0,18.0,5.3,0,Delhi,2026-09-19,17
2026-09-19 18:00:00,29.8,58.0,13.0,5.4,0,Delhi,2026-09-19,18
2026-09-19 19:00:00,29.0,63.0,6.0,4.7,0,Delhi,2026-09-19,19
2026-09-19 20:00:00,28.7,65.0,0.0,3.0,0,Delhi,2026-09-19,20
2026-09-19 21:00:00,27.7,69.0,0.0,4.6,0,Delhi,2026-09-19,21
2026-09-19 22:00:00,26.6,79.0,0.0,6.4,0,Delhi,2026-09-19,22
2026-09-19 23:00:00,25.7,85.0,0.0,4.7,0,Delhi,2026-09-19,23
2026-09-20 00:00:00,25.0,88.0,0.0,3.8,0,Delhi,2026-09-20,0
2026-09-20 01:00:00,24.8,89.0,0.0,2.9,0,Delhi,2026-09-20,1
2026-09-20 02:00:00,24.5,89.0,0.0,3.2,0,Delhi,2026-09-20,2
2026-09-20 03:00:00,24.3,89.0,0.0,2.4,0,Delhi,2026-09-20,3
2026-09-20 04:00:00,24.1,90.0,0.0,2.1,0,Delhi,2026-09-20,4
2026-09-20 05:00:00,23.9,91.0,0.0,2.2,0,Delhi,2026-09-20,5
2026-09-20 06:00:00,23.9,92.0,0.0,2.0,0,Delhi,2026-09-20,6
2026-09-20 07:00:00,25.1,88.0,0.0,0.9,0,Delhi,2026-09-20,7
2026-09-20 08:00:00,27.4,78.0,0.0,0.6,0,Delhi,2026-09-20,8
2026-09-20 09:00:00,29.3,67.0,0.0,2.0,0,Delhi,2026-09-20,9
2026-09-20 10:00:00,30.7,58.0,0.0,3.2,0,Delhi,2026-09-20,10
2026-09-20 11:00:00,31.8,54.0,0.0,3.2,0,Delhi,2026-09-20,11
2026-09-20 12:00:00,32.6,50.0,0.0,2.9,0,Delhi,2026-09-20,12
2026-09-20 13:00:00,33.2,48.0,0.0,2.8,0,Delhi,2026-09-20,13
2026-09-20 14:00:00,33.6,46.0,0.0,2.4,1,Delhi,2026-09-20,14
2026-09-20 15:00:00,33.5,46.0,5.0,4.0,1,Delhi,2026-09-20,15
2026-09-20 16:00:00,32.6,48.0,12.0,6.1,2,Delhi,2026-09-20,16
2026-09-20 17:00:00,31.9,51.0,16.0,8.2,0,Delhi,2026-09-20,17
2026-09-20 18:00:00,30.8,54.0,12.0,5.4,0,Delhi,2026-09-20,18
2026-09-20 19:00:00,30.1,59.0,5.0,4.1,0,Delhi,2026-09-20,19
2026-09-20 20:00:00,29.9,63.0,0.0,1.8,0,Delhi,2026-09-20,20
2026-09-20 21:00:00,29.5,64.0,0.0,0.4,0,Delhi,2026-09-20,21
2026-09-20 22:00:00,28.6,70.0,0.0,1.0,0,Delhi,2026-09-20,22
2026-09-20 23:00:00,27.9,75.0,0.0,1.6,0,Delhi,2026-09-20,23
2026-09-21 00:00:00,27.5,78.0,0.0,1.5,0,Delhi,2026-09-21,0
2026-09-21 01:00:00,27.1,80.0,0.0,1.8,0,Delhi,2026-09-21,1
