time,temperature_2m,relative_humidity_2m,precipitation_probability,windspeed_10m,weathercode,city,date,hour
2026-09-03 00:00:00,26.9,90.0,25.0,6.5,1,Delhi,2026-09-03,0
2026-09-03 01:00:00,26.4,90.0,28.0,7.0,51,Delhi,2026-09-03,1
2026-09-03 02:00:00,25.9,91.0,29.0,4.3,1,Delhi,2026-09-03,2
2026-09-03 03:00:00,25.7,93.0,27.0,4.5,51,Delhi,2026-09-03,3
2026-09-03 04:00:00,25.6,93.0,24.0,3.6,51,Delhi,2026-09-03,4
2026-09-03 05:00:00,25.6,94.0,24.0,3.1,2,Delhi,2026-09-03,5
2026-09-03 06:00:00,25.8,93.0,28.0,3.4,3,Delhi,2026-09-03,6
2026-09-03 07:00:00,26.4,91.0,34.0,4.7,3,Delhi,2026-09-03,7
2026-09-03 08:00:00,27.1,87.0,41.0,7.1,3,Delhi,2026-09-03,8
2026-09-03 09:00:00,27.9,83.0,48.0,7.3,3,Delhi,2026-09-03,9
2026-09-03 10:00:00,28.4,82.0,56.0,6.5,51,Delhi,2026-09-03,10
2026-09-03 11:00:00,29.0,79.0,63.0,6.0,51,Delhi,2026-09-03,11
2026-09-03 12:00:00,29.9,73.0,70.0,5.3,3,Delhi,2026-09-03,12
2026-09-03 13:00:00,30.9,68.0,77.0,4.7,2,Delhi,2026-09-03,13
2026-09-03 14:00:00,31.5,65.0,80.0,5.0,1,Delhi,2026-09-03,14
2026-09-03 15:00:00,32.1,63.0,79.0,8.4,51,Delhi,2026-09-03,15
2026-09-03 16:00:00,28.6,79.0,75.0,9.3,53,Delhi,2026-09-03,16
2026-09-03 17:00:00,28.0,83.0,67.0,7.6,51,Delhi,2026-09-03,17
2026-09-03 18:00:00,27.5,86.0,52.0,3.8,51,Delhi,2026-09-03,18
2026-09-03 19:00:00,27.3,89.0,32.0,4.6,3,Delhi,2026-09-03,19
2026-09-03 20:00:00,27.1,90.0,16.0,2.9,3,Delhi,2026-09-03,20
2026-09-03 21:00:00,26.9,92.0,7.0,2.6,3,Delhi,2026-09-03,21
2026-09-03 22:00:00,26.7,94.0,2.0,4.0,3,Delhi,2026-09-03,22
2026-09-03 23:00:00,26.5,95.0,0.0,1.9,2,Delhi,2026-09-03,23
2026-09-04 00:00:00,26.4,95.0,0.0,1.3,2,Delhi,2026-09-04,0
2026-09-04 01:00:00,26.3,95.0,3.0,0.9,3,Delhi,2026-09-04,1
2026-09-04 02:00:00,26.2,96.0,6.0,1.8,3,Delhi,2026-09-04,2
2026-09-04 03:00:00,26.2,96.0,10.0,0.5,3,Delhi,2026-09-04,3
2026-09-04 04:00:00,26.2,96.0,14.0,1.3,2,Delhi,2026-09-04,4
2026-09-04 05:00:00,26.2,95.0,18.0,2.4,3,Delhi,2026-09-04,5
2026-09-04 06:00:00,26.5,93.0,20.0,4.7,3,Delhi,2026-09-04,6
2026-09-04 07:00:00,27.0,90.0,21.0,4.7,3,Delhi,2026-09-04,7
2026-09-04 08:00:00,27.8,86.0,25.0,5.8,2,Delhi,2026-09-04,8
2026-09-04 09:00:00,28.9,79.0,35.0,6.5,3,Delhi,2026-09-04,9
2026-09-04 10:00:00,29.5,75.0,49.0,7.3,3,Delhi,2026-09-04,10
2026-09-04 11:00:00,30.1,72.0,61.0,6.9,51,Delhi,2026-09-04,11
2026-09-04 12:00:00,30.7,71.0,70.0,5.6,95,Delhi,2026-09-04,12
2026-09-04 13:00:00,30.9,70.0,76.0,5.6,95,Delhi,2026-09-04,13
2026-09-04 14:00:00,29.4,79.0,80.0,6.2,96,Delhi,2026-09-04,14
2026-09-04 15:00:00,30.4,74.0,79.0,0.2,51,Delhi,2026-09-04,15
2026-09-04 16:00:00,30.3,72.0,76.0,5.8,51,Delhi,2026-09-04,16
2026-09-04 17:00:00,28.6,82.0,71.0,10.0,3,Delhi,2026-09-04,17
2026-09-04 18:00:00,28.0,86.0,65.0,7.0,3,Delhi,2026-09-04,18
2026-09-04 19:00:00,27.7,87.0,58.0,7.7,3,Delhi,2026-09-04,19
2026-09-04 20:00:00,26.9,90.0,51.0,8.3,51,Delhi,2026-09-04,20
2026-09-04 21:00:00,26.4,92.0,43.0,7.0,51,Delhi,2026-09-04,21
2026-09-04 22:00:00,26.2,94.0,36.0,7.2,51,Delhi,2026-09-04,22
2026-09-04 23:00:00,26.2,94.0,31.0,6.0,51,Delhi,2026-09-04,23
2026-09-05 00:00:00,26.1,95.0,30.0,5.0,51,Delhi,2026-09-05,0
2026-09-05 01:00:00,25.9,96.0,31.0,4.3,51,Delhi,2026-09-05,1
2026-09-05 02:00:00,25.7,96.0,35.0,5.3,51,Delhi,2026-09-05,2
2026-09-05 03:00:00,25.5,97.0,42.0,5.0,51,Delhi,2026-09-05,3
2026-09-05 04:00:00,25.1,97.0,51.0,4.9,95,Delhi,2026-09-05,4
2026-09-05 05:00:00,25.1,97.0,59.0,7.0,80,Delhi,2026-09-05,5
2026-09-05 06:00:00,25.3,97.0,63.0,7.7,53,Delhi,2026-09-05,6
2026-09-05 07:00:00,25.2,96.0,65.0,8.1,51,Delhi,2026-09-05,7
2026-09-05 08:00:00,26.0,92.0,69.0,7.2,51,Delhi,2026-09-05,8
2026-09-05 09:00:00,25.9,91.0,76.0,7.6,95,Delhi,2026-09-05,9
2026-09-05 10:00:00,26.7,87.0,84.0,7.5,51,Delhi,2026-09-05,10
2026-09-05 11:00:00,28.4,82.0,90.0,8.6,95,Delhi,2026-09-05,11
2026-09-05 12:00:00,27.5,84.0,92.0,10.9,96,Delhi,2026-09-05,12
2026-09-05 13:00:00,26.3,92.0,92.0,10.8,96,Delhi,2026-09-05,13
2026-09-05 14:00:00,27.6,87.0,90.0,7.6,53,Delhi,2026-09-05,14
2026-09-05 15:00:00,27.9,85.0,87.0,8.9,53,Delhi,2026-09-05,15
2026-09-05 16:00:00,28.0,83.0,81.0,10.2,51,Delhi,2026-09-05,16
2026-09-05 17:00:00,27.5,87.0,73.0,10.2,51,Delhi,2026-09-05,17
2026-09-05 18:00:00,26.8,91.0,58.0,9.7,3,Delhi,2026-09-05,18
2026-09-05 19:00:00,26.5,92.0,41.0,8.1,3,Delhi,2026-09-05,19
2026-09-05 20:00:00,26.4,92.0,27.0,6.0,3,Delhi,2026-09-05,20
2026-09-05 21:00:00,26.3,93.0,21.0,5.7,3,Delhi,2026-09-05,21
2026-09-05 22:00:00,26.3,93.0,20.0,5.1,3,Delhi,2026-09-05,22
2026-09-05 23:00:00,26.0,91.0,20.0,6.9,51,Delhi,2026-09-05,23
2026-09-06 00:00:00,25.0,94.0,20.0,7.8,95,Delhi,2026-09-06,0
2026-09-06 01:00:00,24.8,96.0,20.0,6.7,96,Delhi,2026-09-06,1
2026-09-06 02:00:00,24.8,98.0,22.0,5.3,55,Delhi,2026-09-06,2
2026-09-06 03:00:00,24.9,98.0,26.0,6.2,53,Delhi,2026-09-06,3
2026-09-06 04:00:00,24.3,99.0,32.0,7.2,96,Delhi,2026-09-06,4
2026-09-06 05:00:00,24.4,98.0,37.0,6.3,80,Delhi,2026-09-06,5
2026-09-06 06:00:00,24.4,98.0,39.0,7.4,53,Delhi,2026-09-06,6
2026-09-06 07:00:00,24.7,96.0,41.0,7.4,51,Delhi,2026-09-06,7
2026-09-06 08:00:00,26.0,90.0,43.0,7.2,51,Delhi,2026-09-06,8
2026-09-06 09:00:00,27.3,83.0,47.0,7.8,51,Delhi,2026-09-06,9
2026-09-06 10:00:00,27.8,82.0,51.0,7.1,51,Delhi,2026-09-06,10
2026-09-06 11:00:00,28.3,81.0,55.0,6.4,51,Delhi,2026-09-06,11
2026-09-06 12:00:00,27.8,83.0,60.0,8.8,53,Delhi,2026-09-06,12
2026-09-06 13:00:00,28.2,82.0,64.0,8.4,95,Delhi,2026-09-06,13
2026-09-06 14:00:00,28.8,80.0,65.0,5.7,53,Delhi,2026-09-06,14
2026-09-06 15:00:00,29.4,77.0,61.0,5.0,51,Delhi,2026-09-06,15
2026-09-06 16:00:00,29.4,76.0,52.0,6.0,51,Delhi,2026-09-06,16
2026-09-06 17:00:00,29.1,76.0,43.0,5.1,1,Delhi,2026-09-06,17
2026-09-06 18:00:00,28.6,79.0,31.0,4.1,1,Delhi,2026-09-06,18
2026-09-06 19:00:00,27.9,83.0,18.0,3.6,1,Delhi,2026-09-06,19
2026-09-06 20:00:00,27.3,87.0,8.0,3.9,1,Delhi,2026-09-06,20
2026-09-06 21:00:00,26.8,89.0,3.0,3.2,1,Delhi,2026-09-06,21
2026-09-06 22:00:00,26.5,90.0,2.0,2.8,2,Delhi,2026-09-06,22
